case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,scribble_path,lesion_pixels,lung_pixels,scribble_fg_pixels,scribble_bg_pixels
study_0284,28,data/dataset2_mosmed/processed/images/study_0284_slice_027.npy,data/dataset2_mosmed/processed/images/study_0284_slice_028.npy,data/dataset2_mosmed/processed/images/study_0284_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0284_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0284_slice_028.npy,data/dataset2_mosmed/scribbles/study_0284_slice_028.npy,0,29526,0,0
study_0284,29,data/dataset2_mosmed/processed/images/study_0284_slice_028.npy,data/dataset2_mosmed/processed/images/study_0284_slice_029.npy,data/dataset2_mosmed/processed/images/study_0284_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0284_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0284_slice_029.npy,data/dataset2_mosmed/scribbles/study_0284_slice_029.npy,0,30295,0,0
study_0285,2,data/dataset2_mosmed/processed/images/study_0285_slice_002.npy,data/dataset2_mosmed/processed/images/study_0285_slice_002.npy,data/dataset2_mosmed/processed/images/study_0285_slice_003.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_002.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_002.npy,data/dataset2_mosmed/scribbles/study_0285_slice_002.npy,0,19861,0,0
study_0285,3,data/dataset2_mosmed/processed/images/study_0285_slice_002.npy,data/dataset2_mosmed/processed/images/study_0285_slice_003.npy,data/dataset2_mosmed/processed/images/study_0285_slice_004.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_003.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_003.npy,data/dataset2_mosmed/scribbles/study_0285_slice_003.npy,0,19796,0,0
study_0285,4,data/dataset2_mosmed/processed/images/study_0285_slice_003.npy,data/dataset2_mosmed/processed/images/study_0285_slice_004.npy,data/dataset2_mosmed/processed/images/study_0285_slice_005.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_004.npy,data/dataset2_mosmed/scribbles/study_0285_slice_004.npy,75,19702,35,224
study_0285,5,data/dataset2_mosmed/processed/images/study_0285_slice_004.npy,data/dataset2_mosmed/processed/images/study_0285_slice_005.npy,data/dataset2_mosmed/processed/images/study_0285_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_005.npy,data/dataset2_mosmed/scribbles/study_0285_slice_005.npy,0,19684,0,0
study_0285,6,data/dataset2_mosmed/processed/images/study_0285_slice_005.npy,data/dataset2_mosmed/processed/images/study_0285_slice_006.npy,data/dataset2_mosmed/processed/images/study_0285_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_006.npy,data/dataset2_mosmed/scribbles/study_0285_slice_006.npy,180,19785,64,222
study_0285,7,data/dataset2_mosmed/processed/images/study_0285_slice_006.npy,data/dataset2_mosmed/processed/images/study_0285_slice_007.npy,data/dataset2_mosmed/processed/images/study_0285_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_007.npy,data/dataset2_mosmed/scribbles/study_0285_slice_007.npy,0,21993,0,0
study_0285,8,data/dataset2_mosmed/processed/images/study_0285_slice_007.npy,data/dataset2_mosmed/processed/images/study_0285_slice_008.npy,data/dataset2_mosmed/processed/images/study_0285_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_008.npy,data/dataset2_mosmed/scribbles/study_0285_slice_008.npy,93,24084,44,223
study_0285,9,data/dataset2_mosmed/processed/images/study_0285_slice_008.npy,data/dataset2_mosmed/processed/images/study_0285_slice_009.npy,data/dataset2_mosmed/processed/images/study_0285_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_009.npy,data/dataset2_mosmed/scribbles/study_0285_slice_009.npy,208,26583,102,220
study_0285,10,data/dataset2_mosmed/processed/images/study_0285_slice_009.npy,data/dataset2_mosmed/processed/images/study_0285_slice_010.npy,data/dataset2_mosmed/processed/images/study_0285_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_010.npy,data/dataset2_mosmed/scribbles/study_0285_slice_010.npy,37,20470,21,223
study_0285,11,data/dataset2_mosmed/processed/images/study_0285_slice_010.npy,data/dataset2_mosmed/processed/images/study_0285_slice_011.npy,data/dataset2_mosmed/processed/images/study_0285_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_011.npy,data/dataset2_mosmed/scribbles/study_0285_slice_011.npy,86,20638,64,220
study_0285,12,data/dataset2_mosmed/processed/images/study_0285_slice_011.npy,data/dataset2_mosmed/processed/images/study_0285_slice_012.npy,data/dataset2_mosmed/processed/images/study_0285_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_012.npy,data/dataset2_mosmed/scribbles/study_0285_slice_012.npy,0,20772,0,0
study_0285,13,data/dataset2_mosmed/processed/images/study_0285_slice_012.npy,data/dataset2_mosmed/processed/images/study_0285_slice_013.npy,data/dataset2_mosmed/processed/images/study_0285_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_013.npy,data/dataset2_mosmed/scribbles/study_0285_slice_013.npy,129,20859,22,224
study_0285,14,data/dataset2_mosmed/processed/images/study_0285_slice_013.npy,data/dataset2_mosmed/processed/images/study_0285_slice_014.npy,data/dataset2_mosmed/processed/images/study_0285_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_014.npy,data/dataset2_mosmed/scribbles/study_0285_slice_014.npy,295,20966,131,220
study_0285,15,data/dataset2_mosmed/processed/images/study_0285_slice_014.npy,data/dataset2_mosmed/processed/images/study_0285_slice_015.npy,data/dataset2_mosmed/processed/images/study_0285_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_015.npy,data/dataset2_mosmed/scribbles/study_0285_slice_015.npy,273,21065,101,222
study_0285,16,data/dataset2_mosmed/processed/images/study_0285_slice_015.npy,data/dataset2_mosmed/processed/images/study_0285_slice_016.npy,data/dataset2_mosmed/processed/images/study_0285_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_016.npy,data/dataset2_mosmed/scribbles/study_0285_slice_016.npy,97,21172,23,224
study_0285,17,data/dataset2_mosmed/processed/images/study_0285_slice_016.npy,data/dataset2_mosmed/processed/images/study_0285_slice_017.npy,data/dataset2_mosmed/processed/images/study_0285_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_017.npy,data/dataset2_mosmed/scribbles/study_0285_slice_017.npy,182,21344,46,223
study_0285,18,data/dataset2_mosmed/processed/images/study_0285_slice_017.npy,data/dataset2_mosmed/processed/images/study_0285_slice_018.npy,data/dataset2_mosmed/processed/images/study_0285_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_018.npy,data/dataset2_mosmed/scribbles/study_0285_slice_018.npy,391,21598,90,220
study_0285,19,data/dataset2_mosmed/processed/images/study_0285_slice_018.npy,data/dataset2_mosmed/processed/images/study_0285_slice_019.npy,data/dataset2_mosmed/processed/images/study_0285_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_019.npy,data/dataset2_mosmed/scribbles/study_0285_slice_019.npy,50,21893,10,224
study_0285,20,data/dataset2_mosmed/processed/images/study_0285_slice_019.npy,data/dataset2_mosmed/processed/images/study_0285_slice_020.npy,data/dataset2_mosmed/processed/images/study_0285_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_020.npy,data/dataset2_mosmed/scribbles/study_0285_slice_020.npy,0,22233,0,0
study_0285,21,data/dataset2_mosmed/processed/images/study_0285_slice_020.npy,data/dataset2_mosmed/processed/images/study_0285_slice_021.npy,data/dataset2_mosmed/processed/images/study_0285_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_021.npy,data/dataset2_mosmed/scribbles/study_0285_slice_021.npy,0,22560,0,0
study_0285,22,data/dataset2_mosmed/processed/images/study_0285_slice_021.npy,data/dataset2_mosmed/processed/images/study_0285_slice_022.npy,data/dataset2_mosmed/processed/images/study_0285_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_022.npy,data/dataset2_mosmed/scribbles/study_0285_slice_022.npy,45,22918,15,224
study_0285,23,data/dataset2_mosmed/processed/images/study_0285_slice_022.npy,data/dataset2_mosmed/processed/images/study_0285_slice_023.npy,data/dataset2_mosmed/processed/images/study_0285_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_023.npy,data/dataset2_mosmed/scribbles/study_0285_slice_023.npy,0,23316,0,0
study_0285,24,data/dataset2_mosmed/processed/images/study_0285_slice_023.npy,data/dataset2_mosmed/processed/images/study_0285_slice_024.npy,data/dataset2_mosmed/processed/images/study_0285_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_024.npy,data/dataset2_mosmed/scribbles/study_0285_slice_024.npy,0,23759,0,0
study_0285,26,data/dataset2_mosmed/processed/images/study_0285_slice_024.npy,data/dataset2_mosmed/processed/images/study_0285_slice_026.npy,data/dataset2_mosmed/processed/images/study_0285_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_026.npy,data/dataset2_mosmed/scribbles/study_0285_slice_026.npy,0,24771,0,0
study_0285,27,data/dataset2_mosmed/processed/images/study_0285_slice_026.npy,data/dataset2_mosmed/processed/images/study_0285_slice_027.npy,data/dataset2_mosmed/processed/images/study_0285_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_027.npy,data/dataset2_mosmed/scribbles/study_0285_slice_027.npy,0,25361,0,0
study_0285,28,data/dataset2_mosmed/processed/images/study_0285_slice_027.npy,data/dataset2_mosmed/processed/images/study_0285_slice_028.npy,data/dataset2_mosmed/processed/images/study_0285_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_028.npy,data/dataset2_mosmed/scribbles/study_0285_slice_028.npy,16,25975,7,224
study_0285,29,data/dataset2_mosmed/processed/images/study_0285_slice_028.npy,data/dataset2_mosmed/processed/images/study_0285_slice_029.npy,data/dataset2_mosmed/processed/images/study_0285_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_029.npy,data/dataset2_mosmed/scribbles/study_0285_slice_029.npy,0,26658,0,0
study_0285,30,data/dataset2_mosmed/processed/images/study_0285_slice_029.npy,data/dataset2_mosmed/processed/images/study_0285_slice_030.npy,data/dataset2_mosmed/processed/images/study_0285_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0285_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0285_slice_030.npy,data/dataset2_mosmed/scribbles/study_0285_slice_030.npy,0,27498,0,0
study_0286,5,data/dataset2_mosmed/processed/images/study_0286_slice_005.npy,data/dataset2_mosmed/processed/images/study_0286_slice_005.npy,data/dataset2_mosmed/processed/images/study_0286_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_005.npy,data/dataset2_mosmed/scribbles/study_0286_slice_005.npy,0,19081,0,0
study_0286,6,data/dataset2_mosmed/processed/images/study_0286_slice_005.npy,data/dataset2_mosmed/processed/images/study_0286_slice_006.npy,data/dataset2_mosmed/processed/images/study_0286_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_006.npy,data/dataset2_mosmed/scribbles/study_0286_slice_006.npy,0,18790,0,0
study_0286,7,data/dataset2_mosmed/processed/images/study_0286_slice_006.npy,data/dataset2_mosmed/processed/images/study_0286_slice_007.npy,data/dataset2_mosmed/processed/images/study_0286_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_007.npy,data/dataset2_mosmed/scribbles/study_0286_slice_007.npy,36,18390,9,224
study_0286,8,data/dataset2_mosmed/processed/images/study_0286_slice_007.npy,data/dataset2_mosmed/processed/images/study_0286_slice_008.npy,data/dataset2_mosmed/processed/images/study_0286_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_008.npy,data/dataset2_mosmed/scribbles/study_0286_slice_008.npy,248,18036,87,220
study_0286,9,data/dataset2_mosmed/processed/images/study_0286_slice_008.npy,data/dataset2_mosmed/processed/images/study_0286_slice_009.npy,data/dataset2_mosmed/processed/images/study_0286_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_009.npy,data/dataset2_mosmed/scribbles/study_0286_slice_009.npy,111,21074,27,224
study_0286,10,data/dataset2_mosmed/processed/images/study_0286_slice_009.npy,data/dataset2_mosmed/processed/images/study_0286_slice_010.npy,data/dataset2_mosmed/processed/images/study_0286_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_010.npy,data/dataset2_mosmed/scribbles/study_0286_slice_010.npy,288,24547,77,222
study_0286,11,data/dataset2_mosmed/processed/images/study_0286_slice_010.npy,data/dataset2_mosmed/processed/images/study_0286_slice_011.npy,data/dataset2_mosmed/processed/images/study_0286_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_011.npy,data/dataset2_mosmed/scribbles/study_0286_slice_011.npy,408,25410,153,218
study_0286,12,data/dataset2_mosmed/processed/images/study_0286_slice_011.npy,data/dataset2_mosmed/processed/images/study_0286_slice_012.npy,data/dataset2_mosmed/processed/images/study_0286_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_012.npy,data/dataset2_mosmed/scribbles/study_0286_slice_012.npy,140,26759,42,224
study_0286,13,data/dataset2_mosmed/processed/images/study_0286_slice_012.npy,data/dataset2_mosmed/processed/images/study_0286_slice_013.npy,data/dataset2_mosmed/processed/images/study_0286_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_013.npy,data/dataset2_mosmed/scribbles/study_0286_slice_013.npy,432,19195,152,218
study_0286,14,data/dataset2_mosmed/processed/images/study_0286_slice_013.npy,data/dataset2_mosmed/processed/images/study_0286_slice_014.npy,data/dataset2_mosmed/processed/images/study_0286_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_014.npy,data/dataset2_mosmed/scribbles/study_0286_slice_014.npy,428,18998,149,219
study_0286,15,data/dataset2_mosmed/processed/images/study_0286_slice_014.npy,data/dataset2_mosmed/processed/images/study_0286_slice_015.npy,data/dataset2_mosmed/processed/images/study_0286_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_015.npy,data/dataset2_mosmed/scribbles/study_0286_slice_015.npy,536,18826,191,216
study_0286,16,data/dataset2_mosmed/processed/images/study_0286_slice_015.npy,data/dataset2_mosmed/processed/images/study_0286_slice_016.npy,data/dataset2_mosmed/processed/images/study_0286_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_016.npy,data/dataset2_mosmed/scribbles/study_0286_slice_016.npy,388,18592,136,220
study_0286,17,data/dataset2_mosmed/processed/images/study_0286_slice_016.npy,data/dataset2_mosmed/processed/images/study_0286_slice_017.npy,data/dataset2_mosmed/processed/images/study_0286_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_017.npy,data/dataset2_mosmed/scribbles/study_0286_slice_017.npy,1097,18448,406,212
study_0286,18,data/dataset2_mosmed/processed/images/study_0286_slice_017.npy,data/dataset2_mosmed/processed/images/study_0286_slice_018.npy,data/dataset2_mosmed/processed/images/study_0286_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_018.npy,data/dataset2_mosmed/scribbles/study_0286_slice_018.npy,974,26090,321,214
study_0286,19,data/dataset2_mosmed/processed/images/study_0286_slice_018.npy,data/dataset2_mosmed/processed/images/study_0286_slice_019.npy,data/dataset2_mosmed/processed/images/study_0286_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_019.npy,data/dataset2_mosmed/scribbles/study_0286_slice_019.npy,654,26351,195,218
study_0286,20,data/dataset2_mosmed/processed/images/study_0286_slice_019.npy,data/dataset2_mosmed/processed/images/study_0286_slice_020.npy,data/dataset2_mosmed/processed/images/study_0286_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_020.npy,data/dataset2_mosmed/scribbles/study_0286_slice_020.npy,699,26363,250,216
study_0286,21,data/dataset2_mosmed/processed/images/study_0286_slice_020.npy,data/dataset2_mosmed/processed/images/study_0286_slice_021.npy,data/dataset2_mosmed/processed/images/study_0286_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_021.npy,data/dataset2_mosmed/scribbles/study_0286_slice_021.npy,419,25872,148,220
study_0286,22,data/dataset2_mosmed/processed/images/study_0286_slice_021.npy,data/dataset2_mosmed/processed/images/study_0286_slice_022.npy,data/dataset2_mosmed/processed/images/study_0286_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_022.npy,data/dataset2_mosmed/scribbles/study_0286_slice_022.npy,331,26027,111,221
study_0286,23,data/dataset2_mosmed/processed/images/study_0286_slice_022.npy,data/dataset2_mosmed/processed/images/study_0286_slice_023.npy,data/dataset2_mosmed/processed/images/study_0286_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_023.npy,data/dataset2_mosmed/scribbles/study_0286_slice_023.npy,74,25468,23,224
study_0286,24,data/dataset2_mosmed/processed/images/study_0286_slice_023.npy,data/dataset2_mosmed/processed/images/study_0286_slice_024.npy,data/dataset2_mosmed/processed/images/study_0286_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_024.npy,data/dataset2_mosmed/scribbles/study_0286_slice_024.npy,177,25370,68,221
study_0286,25,data/dataset2_mosmed/processed/images/study_0286_slice_024.npy,data/dataset2_mosmed/processed/images/study_0286_slice_025.npy,data/dataset2_mosmed/processed/images/study_0286_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_025.npy,data/dataset2_mosmed/scribbles/study_0286_slice_025.npy,65,25182,30,223
study_0286,26,data/dataset2_mosmed/processed/images/study_0286_slice_025.npy,data/dataset2_mosmed/processed/images/study_0286_slice_026.npy,data/dataset2_mosmed/processed/images/study_0286_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_026.npy,data/dataset2_mosmed/scribbles/study_0286_slice_026.npy,57,18129,24,222
study_0286,27,data/dataset2_mosmed/processed/images/study_0286_slice_026.npy,data/dataset2_mosmed/processed/images/study_0286_slice_027.npy,data/dataset2_mosmed/processed/images/study_0286_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_027.npy,data/dataset2_mosmed/scribbles/study_0286_slice_027.npy,40,18683,20,225
study_0286,28,data/dataset2_mosmed/processed/images/study_0286_slice_027.npy,data/dataset2_mosmed/processed/images/study_0286_slice_028.npy,data/dataset2_mosmed/processed/images/study_0286_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_028.npy,data/dataset2_mosmed/scribbles/study_0286_slice_028.npy,0,19346,0,0
study_0286,29,data/dataset2_mosmed/processed/images/study_0286_slice_028.npy,data/dataset2_mosmed/processed/images/study_0286_slice_029.npy,data/dataset2_mosmed/processed/images/study_0286_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_029.npy,data/dataset2_mosmed/scribbles/study_0286_slice_029.npy,0,20103,0,0
study_0286,30,data/dataset2_mosmed/processed/images/study_0286_slice_029.npy,data/dataset2_mosmed/processed/images/study_0286_slice_030.npy,data/dataset2_mosmed/processed/images/study_0286_slice_031.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_030.npy,data/dataset2_mosmed/scribbles/study_0286_slice_030.npy,107,23125,29,224
study_0286,31,data/dataset2_mosmed/processed/images/study_0286_slice_030.npy,data/dataset2_mosmed/processed/images/study_0286_slice_031.npy,data/dataset2_mosmed/processed/images/study_0286_slice_032.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_031.npy,data/dataset2_mosmed/scribbles/study_0286_slice_031.npy,113,22366,51,224
study_0286,32,data/dataset2_mosmed/processed/images/study_0286_slice_031.npy,data/dataset2_mosmed/processed/images/study_0286_slice_032.npy,data/dataset2_mosmed/processed/images/study_0286_slice_033.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_032.npy,data/dataset2_mosmed/scribbles/study_0286_slice_032.npy,160,22843,58,223
study_0286,33,data/dataset2_mosmed/processed/images/study_0286_slice_032.npy,data/dataset2_mosmed/processed/images/study_0286_slice_033.npy,data/dataset2_mosmed/processed/images/study_0286_slice_034.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_033.npy,data/dataset2_mosmed/scribbles/study_0286_slice_033.npy,0,24200,0,0
study_0286,34,data/dataset2_mosmed/processed/images/study_0286_slice_033.npy,data/dataset2_mosmed/processed/images/study_0286_slice_034.npy,data/dataset2_mosmed/processed/images/study_0286_slice_034.npy,data/dataset2_mosmed/processed/infection_masks/study_0286_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0286_slice_034.npy,data/dataset2_mosmed/scribbles/study_0286_slice_034.npy,0,25461,0,0
study_0287,26,data/dataset2_mosmed/processed/images/study_0287_slice_026.npy,data/dataset2_mosmed/processed/images/study_0287_slice_026.npy,data/dataset2_mosmed/processed/images/study_0287_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0287_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0287_slice_026.npy,data/dataset2_mosmed/scribbles/study_0287_slice_026.npy,0,27844,0,0
study_0287,27,data/dataset2_mosmed/processed/images/study_0287_slice_026.npy,data/dataset2_mosmed/processed/images/study_0287_slice_027.npy,data/dataset2_mosmed/processed/images/study_0287_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0287_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0287_slice_027.npy,data/dataset2_mosmed/scribbles/study_0287_slice_027.npy,0,27612,0,0
study_0287,28,data/dataset2_mosmed/processed/images/study_0287_slice_027.npy,data/dataset2_mosmed/processed/images/study_0287_slice_028.npy,data/dataset2_mosmed/processed/images/study_0287_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0287_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0287_slice_028.npy,data/dataset2_mosmed/scribbles/study_0287_slice_028.npy,23,27325,8,224
study_0287,29,data/dataset2_mosmed/processed/images/study_0287_slice_028.npy,data/dataset2_mosmed/processed/images/study_0287_slice_029.npy,data/dataset2_mosmed/processed/images/study_0287_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0287_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0287_slice_029.npy,data/dataset2_mosmed/scribbles/study_0287_slice_029.npy,0,26744,0,0
study_0287,30,data/dataset2_mosmed/processed/images/study_0287_slice_029.npy,data/dataset2_mosmed/processed/images/study_0287_slice_030.npy,data/dataset2_mosmed/processed/images/study_0287_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0287_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0287_slice_030.npy,data/dataset2_mosmed/scribbles/study_0287_slice_030.npy,0,26656,0,0
study_0288,0,data/dataset2_mosmed/processed/images/study_0288_slice_000.npy,data/dataset2_mosmed/processed/images/study_0288_slice_000.npy,data/dataset2_mosmed/processed/images/study_0288_slice_001.npy,data/dataset2_mosmed/processed/infection_masks/study_0288_slice_000.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_000.npy,data/dataset2_mosmed/scribbles/study_0288_slice_000.npy,0,62500,0,0
study_0288,1,data/dataset2_mosmed/processed/images/study_0288_slice_000.npy,data/dataset2_mosmed/processed/images/study_0288_slice_001.npy,data/dataset2_mosmed/processed/images/study_0288_slice_002.npy,data/dataset2_mosmed/processed/infection_masks/study_0288_slice_001.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_001.npy,data/dataset2_mosmed/scribbles/study_0288_slice_001.npy,0,62500,0,0
study_0288,2,data/dataset2_mosmed/processed/images/study_0288_slice_001.npy,data/dataset2_mosmed/processed/images/study_0288_slice_002.npy,data/dataset2_mosmed/processed/images/study_0288_slice_003.npy,data/dataset2_mosmed/processed/infection_masks/study_0288_slice_002.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_002.npy,data/dataset2_mosmed/scribbles/study_0288_slice_002.npy,40,62500,18,224
