filename,source,case_id,slice_idx,image_path,infection_mask_path,lung_mask_path,scribble_path,lesion_pixels,lung_pixels,scribble_fg_pixels,scribble_bg_pixels,split_clean
Morozov_study_0269_21.png,Morozov,Morozov_study_0269,21,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_21.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_21.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_21.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_21.npy,1024,51991,122,300,train
Morozov_study_0269_22.png,Morozov,Morozov_study_0269,22,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_22.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_22.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_22.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_22.npy,423,51993,48,300,train
Morozov_study_0269_23.png,Morozov,Morozov_study_0269,23,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_23.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_23.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_23.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_23.npy,378,52002,35,256,train
Morozov_study_0269_24.png,Morozov,Morozov_study_0269,24,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_24.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_24.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_24.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_24.npy,285,51992,29,182,train
Morozov_study_0269_25.png,Morozov,Morozov_study_0269,25,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_25.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_25.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_25.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_25.npy,194,51998,27,102,train
Morozov_study_0269_26.png,Morozov,Morozov_study_0269,26,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_26.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_26.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_26.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_26.npy,110,52001,12,76,train
Morozov_study_0269_27.png,Morozov,Morozov_study_0269,27,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_27.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_27.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_27.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_27.npy,86,52004,10,66,train
Morozov_study_0269_28.png,Morozov,Morozov_study_0269,28,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_28.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_28.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_28.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_28.npy,49,52002,5,53,train
Morozov_study_0269_29.png,Morozov,Morozov_study_0269,29,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_29.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_29.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_29.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_29.npy,197,52010,11,189,train
Morozov_study_0269_31.png,Morozov,Morozov_study_0269,31,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_31.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_31.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_31.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_31.npy,82,52005,5,83,train
Morozov_study_0269_32.png,Morozov,Morozov_study_0269,32,data/dataset2_covid_lesion/processed/images/Morozov_study_0269_32.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0269_32.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0269_32.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0269_32.npy,28,52007,4,77,train
Morozov_study_0270_10.png,Morozov,Morozov_study_0270,10,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_10.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_10.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_10.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_10.npy,305,52001,20,275,train
Morozov_study_0270_11.png,Morozov,Morozov_study_0270,11,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_11.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_11.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_11.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_11.npy,223,51994,6,300,train
Morozov_study_0270_12.png,Morozov,Morozov_study_0270,12,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_12.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_12.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_12.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_12.npy,319,51939,11,300,train
Morozov_study_0270_13.png,Morozov,Morozov_study_0270,13,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_13.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_13.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_13.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_13.npy,578,51984,23,300,train
Morozov_study_0270_14.png,Morozov,Morozov_study_0270,14,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_14.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_14.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_14.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_14.npy,776,51872,97,300,train
Morozov_study_0270_15.png,Morozov,Morozov_study_0270,15,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_15.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_15.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_15.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_15.npy,877,51990,98,300,train
Morozov_study_0270_16.png,Morozov,Morozov_study_0270,16,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_16.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_16.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_16.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_16.npy,975,51948,108,300,train
Morozov_study_0270_17.png,Morozov,Morozov_study_0270,17,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_17.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_17.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_17.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_17.npy,747,51993,64,300,train
Morozov_study_0270_18.png,Morozov,Morozov_study_0270,18,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_18.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_18.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_18.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_18.npy,306,52000,6,300,train
Morozov_study_0270_19.png,Morozov,Morozov_study_0270,19,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_19.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_19.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_19.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_19.npy,281,51924,18,257,train
Morozov_study_0270_20.png,Morozov,Morozov_study_0270,20,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_20.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_20.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_20.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_20.npy,315,51930,8,300,train
Morozov_study_0270_21.png,Morozov,Morozov_study_0270,21,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_21.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_21.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_21.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_21.npy,399,51933,29,254,train
Morozov_study_0270_22.png,Morozov,Morozov_study_0270,22,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_22.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_22.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_22.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_22.npy,171,52000,5,120,train
Morozov_study_0270_23.png,Morozov,Morozov_study_0270,23,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_23.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_23.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_23.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_23.npy,93,51909,5,78,train
Morozov_study_0270_5.png,Morozov,Morozov_study_0270,5,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_5.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_5.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_5.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_5.npy,80,52001,3,129,train
Morozov_study_0270_6.png,Morozov,Morozov_study_0270,6,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_6.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_6.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_6.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_6.npy,322,52001,12,300,train
Morozov_study_0270_7.png,Morozov,Morozov_study_0270,7,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_7.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_7.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_7.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_7.npy,372,51975,6,300,train
Morozov_study_0270_8.png,Morozov,Morozov_study_0270,8,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_8.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_8.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_8.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_8.npy,350,51968,7,300,train
Morozov_study_0270_9.png,Morozov,Morozov_study_0270,9,data/dataset2_covid_lesion/processed/images/Morozov_study_0270_9.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0270_9.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0270_9.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0270_9.npy,314,51930,20,263,train
Morozov_study_0271_14.png,Morozov,Morozov_study_0271,14,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_14.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_14.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_14.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_14.npy,324,51865,46,138,train
Morozov_study_0271_15.png,Morozov,Morozov_study_0271,15,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_15.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_15.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_15.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_15.npy,111,51867,9,98,train
Morozov_study_0271_20.png,Morozov,Morozov_study_0271,20,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_20.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_20.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_20.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_20.npy,24,51864,1,54,train
Morozov_study_0271_21.png,Morozov,Morozov_study_0271,21,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_21.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_21.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_21.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_21.npy,86,43620,7,76,train
Morozov_study_0271_22.png,Morozov,Morozov_study_0271,22,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_22.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_22.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_22.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_22.npy,201,44123,26,124,train
Morozov_study_0271_23.png,Morozov,Morozov_study_0271,23,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_23.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_23.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_23.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_23.npy,230,51876,32,117,train
Morozov_study_0271_24.png,Morozov,Morozov_study_0271,24,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_24.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_24.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_24.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_24.npy,227,51846,23,159,train
Morozov_study_0271_25.png,Morozov,Morozov_study_0271,25,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_25.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_25.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_25.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_25.npy,197,51836,20,138,train
Morozov_study_0271_26.png,Morozov,Morozov_study_0271,26,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_26.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_26.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_26.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_26.npy,16,51787,5,77,train
Morozov_study_0271_27.png,Morozov,Morozov_study_0271,27,data/dataset2_covid_lesion/processed/images/Morozov_study_0271_27.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0271_27.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0271_27.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0271_27.npy,18,51881,5,43,train
Morozov_study_0273_15.png,Morozov,Morozov_study_0273,15,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_15.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_15.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_15.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_15.npy,164,51993,16,116,train
Morozov_study_0273_16.png,Morozov,Morozov_study_0273,16,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_16.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_16.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_16.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_16.npy,196,51993,20,149,train
Morozov_study_0273_17.png,Morozov,Morozov_study_0273,17,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_17.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_17.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_17.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_17.npy,430,51993,56,173,train
Morozov_study_0273_18.png,Morozov,Morozov_study_0273,18,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_18.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_18.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_18.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_18.npy,633,51993,89,201,train
Morozov_study_0273_19.png,Morozov,Morozov_study_0273,19,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_19.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_19.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_19.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_19.npy,589,51993,84,204,train
Morozov_study_0273_20.png,Morozov,Morozov_study_0273,20,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_20.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_20.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_20.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_20.npy,609,51993,88,265,train
Morozov_study_0273_21.png,Morozov,Morozov_study_0273,21,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_21.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_21.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_21.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_21.npy,470,51993,71,177,train
Morozov_study_0273_22.png,Morozov,Morozov_study_0273,22,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_22.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_22.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_22.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_22.npy,310,51993,38,176,train
Morozov_study_0273_23.png,Morozov,Morozov_study_0273,23,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_23.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_23.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_23.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_23.npy,461,51993,47,283,train
Morozov_study_0273_24.png,Morozov,Morozov_study_0273,24,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_24.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_24.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_24.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_24.npy,492,51993,82,207,train
Morozov_study_0273_25.png,Morozov,Morozov_study_0273,25,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_25.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_25.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_25.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_25.npy,339,51993,58,127,train
Morozov_study_0273_26.png,Morozov,Morozov_study_0273,26,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_26.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_26.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_26.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_26.npy,168,51993,17,151,train
Morozov_study_0273_27.png,Morozov,Morozov_study_0273,27,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_27.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_27.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_27.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_27.npy,170,51992,13,153,train
Morozov_study_0273_28.png,Morozov,Morozov_study_0273,28,data/dataset2_covid_lesion/processed/images/Morozov_study_0273_28.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0273_28.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0273_28.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0273_28.npy,38,51968,1,59,train
Morozov_study_0274_10.png,Morozov,Morozov_study_0274,10,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_10.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_10.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_10.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_10.npy,858,51992,111,237,train
Morozov_study_0274_11.png,Morozov,Morozov_study_0274,11,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_11.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_11.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_11.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_11.npy,818,51992,124,225,train
Morozov_study_0274_12.png,Morozov,Morozov_study_0274,12,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_12.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_12.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_12.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_12.npy,775,51992,110,239,train
Morozov_study_0274_13.png,Morozov,Morozov_study_0274,13,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_13.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_13.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_13.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_13.npy,537,51969,74,196,train
Morozov_study_0274_14.png,Morozov,Morozov_study_0274,14,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_14.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_14.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_14.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_14.npy,186,51983,10,221,train
Morozov_study_0274_15.png,Morozov,Morozov_study_0274,15,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_15.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_15.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_15.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_15.npy,182,51977,8,224,train
Morozov_study_0274_16.png,Morozov,Morozov_study_0274,16,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_16.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_16.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_16.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_16.npy,109,51977,9,93,train
Morozov_study_0274_17.png,Morozov,Morozov_study_0274,17,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_17.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_17.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_17.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_17.npy,160,51981,11,132,train
Morozov_study_0274_18.png,Morozov,Morozov_study_0274,18,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_18.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_18.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_18.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_18.npy,318,51976,48,143,train
Morozov_study_0274_19.png,Morozov,Morozov_study_0274,19,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_19.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_19.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_19.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_19.npy,86,51999,5,85,train
Morozov_study_0274_21.png,Morozov,Morozov_study_0274,21,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_21.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_21.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_21.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_21.npy,278,51985,24,133,train
Morozov_study_0274_22.png,Morozov,Morozov_study_0274,22,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_22.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_22.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_22.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_22.npy,229,51998,28,121,train
Morozov_study_0274_23.png,Morozov,Morozov_study_0274,23,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_23.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_23.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_23.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_23.npy,210,51998,15,126,train
Morozov_study_0274_27.png,Morozov,Morozov_study_0274,27,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_27.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_27.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_27.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_27.npy,146,52011,8,147,train
Morozov_study_0274_28.png,Morozov,Morozov_study_0274,28,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_28.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_28.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_28.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_28.npy,234,52014,18,192,train
Morozov_study_0274_29.png,Morozov,Morozov_study_0274,29,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_29.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_29.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_29.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_29.npy,75,52016,5,87,train
Morozov_study_0274_30.png,Morozov,Morozov_study_0274,30,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_30.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_30.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_30.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_30.npy,35,52015,2,55,train
Morozov_study_0274_31.png,Morozov,Morozov_study_0274,31,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_31.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_31.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_31.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_31.npy,118,52005,6,140,train
Morozov_study_0274_32.png,Morozov,Morozov_study_0274,32,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_32.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_32.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_32.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_32.npy,126,51938,10,106,train
Morozov_study_0274_33.png,Morozov,Morozov_study_0274,33,data/dataset2_covid_lesion/processed/images/Morozov_study_0274_33.npy,data/dataset2_covid_lesion/processed/infection_masks/Morozov_study_0274_33.npy,data/dataset2_covid_lesion/processed/lung_masks/Morozov_study_0274_33.npy,data/dataset2_covid_lesion/scribbles/Morozov_study_0274_33.npy,137,51754,7,145,train
